Company,Location HQ,Industry,# Laid Off,%,Date,Source,$ Raised (mm),Stage,Date Added,Country,List of Employees Laid Off
Descartes Labs,Santa Fe,Data,12,0.16,2020-06-02T00:00:00.000Z,https://www.santafenewmexican.com/news/local_news/descartes-labs-seeks-750-000-state-loan-to-make-lease-payments/article_b0f7eeaa-a4e6-11ea-8b9a-f34e580504e1.html,58,Series B,2020-06-03T23:25:29.000Z,United States,
MakerBot,New York City,Consumer,12,,2020-06-02T00:00:00.000Z,Internal memo,10,Acquired,2020-06-02T17:25:26.000Z,United States,
Stitch Fix,SF Bay Area,Retail,1400,0.18,2020-06-01T00:00:00.000Z,https://www.cnbc.com/2020/06/01/stitch-fix-is-laying-off-1400-in-california-18percent-of-workforce.html,79,Post-IPO,2020-06-02T03:59:18.000Z,United States,
MakeMyTrip,"Gurugram,Non-U.S.",Travel,350,0.1,2020-06-01T00:00:00.000Z,https://www.livemint.com/companies/news/covid-19-lockdown-makemytrip-to-lay-off-10-of-its-workforce-as-revenues-hit-11591008074698.html,548,Post-IPO,2020-06-03T13:15:29.000Z,India,
CrowdStreet,Portland,Real Estate,24,0.22,2020-06-01T00:00:00.000Z,https://www.oregonlive.com/silicon-forest/2020/06/crowdstreet-portland-real-estate-funding-startup-lays-off-a-fifth-of-its-staff.html,24,Series C,2020-06-02T03:55:41.000Z,United States,
Brex,SF Bay Area,Finance,62,0.15,2020-05-29T00:00:00.000Z,https://layoffs.fyi/2020/06/01/brex-laid-off-62-employees-to-prioritize-building-over-growing/,732,Series C,2020-05-29T21:16:18.000Z,United States,
Loftium,Seattle,Real Estate,32,0.6,2020-05-29T00:00:00.000Z,https://www.seattletimes.com/business/real-estate/seattle-based-airbnb-rental-startup-loftium-misses-its-own-rent-payments-slashes-staff-as-coronavirus-undercuts-business/,17,Series A,2020-05-29T22:39:07.000Z,United States,
BookMyShow,"Mumbai,Non-U.S.",Consumer,270,0.18,2020-05-28T00:00:00.000Z,https://www.cnbctv18.com/business/270-bookmyshow-employees-either-laid-off-or-furloughed-18-of-total-workforce-impacted-worldwide-6022801.htm,224,Unknown,2020-05-28T17:49:53.000Z,India,
TrueCar,Los Angeles,Transportation,219,0.3,2020-05-28T00:00:00.000Z,https://labusinessjournal.com/news/2020/jun/01/truecar-lays-30-staff/,340,Post-IPO,2020-05-29T01:55:32.000Z,United States,
StubHub,SF Bay Area,Consumer,200,,2020-05-28T00:00:00.000Z,https://layoffs.fyi/2020/06/22/stubhub-shifts-200-of-its-furloughed-employees-into-permanent-layoffs-2/,19,Acquired,2020-06-18T15:31:55.000Z,United States,
Culture Amp,"Melbourne,Non-U.S.",HR,36,0.08,2020-05-28T00:00:00.000Z,https://www.smh.com.au/business/small-business/tech-unicorn-culture-amp-lays-off-staff-as-growth-halves-20200528-p54x9d.html,157,Series E,2020-05-28T22:38:43.000Z,Australia,
The Sill,New York City,Retail,20,0.25,2020-05-28T00:00:00.000Z,https://www.inc.com/emily-canal/the-sill-houseplants-sales-flourish-coronavirus-pandemic.html,7,Series A,2020-05-29T02:05:34.000Z,United States,
Instructure,Salt Lake City,Education,150,0.12,2020-05-27T00:00:00.000Z,https://philonedtech.com/instructure-restructure-significant-layoffs-hitting-canvas-side-of-the-business/,89,Acquired,2020-05-27T21:54:42.000Z,United States,
Ebanx,"Curitiba,Non-U.S.",Finance,62,0.08,2020-05-27T00:00:00.000Z,https://exame.com/pme/comeca-uma-era-mais-pe-no-chao-para-as-startups-diz-fundador-do-ebanx/,30,Unknown,2020-06-01T03:39:18.000Z,Brazil,
Uber,Bengaluru,Transportation,600,0.23,2020-05-26T00:00:00.000Z,https://www.reuters.com/article/us-india-uber-layoffs/uber-cuts-600-jobs-in-india-as-lockdown-hits-business-idUSKBN2320S3,24700,Post-IPO,2020-05-26T13:56:21.000Z,India,
Bluprint,Denver,Education,137,1,2020-05-26T00:00:00.000Z,https://businessden.com/2020/05/27/nbcuniversal-shutting-down-bluprint-formerly-known-as-craftsy/,108,Acquired,2020-05-27T17:07:47.000Z,United States,
Acorns,Portland,Finance,50,,2020-05-26T00:00:00.000Z,https://techcrunch.com/2020/05/29/amid-unprecedented-growth-on-its-platform-acorns-cuts-roles-and-shuts-down-an-office/,207,Unknown,2020-05-30T03:45:49.000Z,United States,
CarDekho,"Gurugram,Non-U.S.",Transportation,200,,2020-05-25T00:00:00.000Z,https://entrackr.com/2020/05/exclusive-cardekho-lays-off-200-employees-goes-for-pay-cuts/,247,Series D,2020-05-26T22:13:20.000Z,India,
Teamwork,"Cork,Non-U.S.",Other,21,,2020-05-22T00:00:00.000Z,https://www.thecurrency.news/articles/17754/not-the-time-for-venture-capital-teamwork-rules-out-raising-vc-money-as-tech-valuations-fall,,Unknown,2020-05-24T17:04:37.000Z,Ireland,
Cvent,Washington D.C.,Marketing,400,0.1,2020-05-21T00:00:00.000Z,https://www.eventmanagerblog.com/cvent-layoffs,146,Acquired,2020-05-22T15:16:07.000Z,United States,
PickYourTrail,"Chennai,Non-U.S.",Travel,70,0.35000000000000003,2020-05-21T00:00:00.000Z,https://www.cnbctv18.com/travel/pickyourtrail-realigns-business-will-enter-domestic-travel-market-5968711.htm,3,Series A,2020-09-14T16:26:06.000Z,India,
Glitch,New York City,Product,18,0.36,2020-05-21T00:00:00.000Z,https://www.theverge.com/2020/5/22/21268007/glitch-layoffs-substantial-number-coding-platform-union,30,Series A,2020-05-22T23:41:32.000Z,United States,
Kapten / Free Now,"Paris,Non-U.S.",Transportation,,,2020-05-21T00:00:00.000Z,https://layoffs.fyi/2020/07/22/french-ride-hailing-startup-kapten-releases-layoff-list/,100,Acquired,2020-05-28T14:17:33.000Z,France,
Ola,"Bengaluru,Non-U.S.",Transportation,1400,0.35000000000000003,2020-05-20T00:00:00.000Z,https://techcrunch.com/2020/05/20/indian-ride-hailing-firm-ola-cuts-1400-jobs/,3800,Series J,2020-05-20T13:48:08.000Z,India,
Samsara,SF Bay Area,Logistics,300,0.18,2020-05-20T00:00:00.000Z,https://layoffs.fyi/2020/05/21/samsara-lays-off-300-employees-launches-public-alumni-directory/,530,Series F,2020-05-20T17:51:28.000Z,United States,
Stay Alfred,Spokane,Travel,221,1,2020-05-20T00:00:00.000Z,https://www.spokanejournal.com/local-news/stay-alfred-closes-its-doors-permanently/,62,Series B,2020-05-21T22:42:57.000Z,United States,
SoFi,SF Bay Area,Finance,112,0.07,2020-05-20T00:00:00.000Z,https://www.businessinsider.com/sofi-cut-7-percent-staff-quarterely-performance-reviews-2020-5,2500,Private Equity,2020-05-20T21:23:08.000Z,United States,
ShareChat,"Bengaluru,Non-U.S.",Marketing,101,0.25,2020-05-20T00:00:00.000Z,https://economictimes.indiatimes.com/small-biz/startups/newsbuzz/sharechat-lays-off-101-employees-as-advertising-market-tanks/articleshow/75838995.cms,222,Series D,2020-05-20T13:52:46.000Z,India,
Intercom,SF Bay Area,Support,39,0.06,2020-05-20T00:00:00.000Z,https://layoffs.fyi/2020/07/09/intercom-creates-official-layoff-list-after-laying-off-39/,240,Series D,2020-05-20T23:34:12.000Z,United States,
Livspace,"Bengaluru,Non-U.S.",Retail,450,0.15,2020-05-19T00:00:00.000Z,https://tech.economictimes.indiatimes.com/news/startups/livspace-lays-off-450-employees-as-lockdown-hurts-operations/75823519,157,Series D,2020-05-19T14:40:12.000Z,India,
Pollen,"London,Non-U.S.",Travel,69,0.31,2020-05-19T00:00:00.000Z,https://techcrunch.com/2020/05/19/pollen-layoffs-and-furloughs/,88,Series B,2020-05-19T23:18:09.000Z,United Kingdom,
Dotscience,"London,Non-U.S.",Product,10,1,2020-05-19T00:00:00.000Z,https://layoffs.fyi/2020/05/22/devops-startup-dotscience-shuts-down/,,Unknown,2020-05-20T17:54:16.000Z,United Kingdom,
Divvy,Salt Lake City,Finance,,,2020-05-19T00:00:00.000Z,LinkedIn,252,Series C,2020-05-19T21:58:16.000Z,United States,
Uber,SF Bay Area,Transportation,3000,0.13,2020-05-18T00:00:00.000Z,https://layoffs.fyi/2020/05/18/uber-lays-off-3000-more-employees-on-top-of-the-3700-laid-off-earlier-this-month/,24700,Post-IPO,2020-05-18T15:28:24.000Z,United States,
Agoda,"Singapore,Non-U.S.",Travel,1500,0.25,2020-05-18T00:00:00.000Z,https://layoffs.fyi/2020/05/24/agoda-laid-off-1500-employees-launches-public-alumni-directory/,,Acquired,2020-05-19T01:16:07.000Z,Singapore,
Swiggy,"Bengaluru,Non-U.S.",Food,1100,0.14,2020-05-18T00:00:00.000Z,https://www.nytimes.com/reuters/2020/05/18/technology/18reuters-india-swiggy-layoffs.html,1600,Series I,2020-05-18T14:15:14.000Z,India,
WeWork,"New Delhi,Non-U.S.",Real Estate,100,0.2,2020-05-18T00:00:00.000Z,https://www.newindianexpress.com/business/2020/may/18/tough-step-needed-for-sustainable-structure-wework-india-lays-off-20-per-cent-staff-amid-covid-19-2144959.html,19500,Series H,2020-05-19T04:25:11.000Z,India,
Rubrik,SF Bay Area,Infrastructure,57,,2020-05-18T00:00:00.000Z,https://www.bizjournals.com/sanfrancisco/news/2020/04/16/exclusive-a-comprehensive-guide-to-locallayoffs.html,553,Series E,2020-06-25T02:31:20.000Z,United States,
Intapp,SF Bay Area,Legal,45,0.05,2020-05-18T00:00:00.000Z,https://news.bloomberglaw.com/us-law-week/intapp-cuts-5-of-workforce-due-to-coronavirus-crisis,,Private Equity,2020-05-19T04:27:05.000Z,United States,
Checkmarx,"Tel Aviv,Non-U.S.",Security,,,2020-05-18T00:00:00.000Z,"https://www.calcalistech.com/ctech/articles/0,7340,L-3824253,00.html",92,Acquired,2020-05-23T16:06:13.000Z,Israel,
Datera,SF Bay Area,Infrastructure,,0.1,2020-05-18T00:00:00.000Z,https://blocksandfiles.com/2020/05/18/datera-funding-round-layoffs/,63,Series C,2020-05-18T22:01:52.000Z,United States,
Magicbricks,"Noida,Non-U.S.",Real Estate,250,,2020-05-17T00:00:00.000Z,https://www.livemint.com/companies/start-ups/job-losses-mount-in-small-startups-unicorns-11589738073416.html,300,Unknown,2020-05-19T14:44:22.000Z,India,
Zomato,"Gurugram,Non-U.S.",Food,520,0.13,2020-05-15T00:00:00.000Z,https://layoffs.fyi/2020/06/18/zomato-layoff-list-continues-trend-of-company-launched-talent-directories/,914,Series J,2020-05-15T14:34:57.000Z,India,
Lendingkart,"Ahmedabad,Non-U.S.",Finance,500,0.5,2020-05-15T00:00:00.000Z,https://officechai.com/news/lendingkart-lays-off-500-employees-50-workforce-sources/,200,Unknown,2020-05-15T15:37:45.000Z,India,
Lattice,SF Bay Area,HR,16,0.1,2020-05-15T00:00:00.000Z,LinkedIn,49,Series C,2020-05-29T22:26:02.000Z,United States,
Masse,New York City,Retail,,1,2020-05-15T00:00:00.000Z,https://shopmasse.com/home/index.html,3,Seed,2020-05-20T22:45:26.000Z,United States,
Cruise,SF Bay Area,Transportation,150,0.08,2020-05-14T00:00:00.000Z,https://www.theverge.com/2020/5/14/21259001/cruise-gm-layoff-self-driving-unit-recruiting-product-design,5300,Acquired,2020-05-14T19:22:15.000Z,United States,
Quartz,New York City,Media,80,0.4,2020-05-14T00:00:00.000Z,https://www.nytimes.com/2020/05/14/business/media/quartz-to-lay-off-80-employees.html,,Acquired,2020-05-14T20:19:54.000Z,United States,
Integral Ad Science,New York City,Marketing,70,0.1,2020-05-14T00:00:00.000Z,https://www.wsj.com/articles/ad-verification-firm-integral-ad-science-laying-off-nearly-10-of-workforce-11589481652,116,Acquired,2020-05-14T22:15:08.000Z,United States,
Ridecell,SF Bay Area,Transportation,35,0.15,2020-05-14T00:00:00.000Z,https://layoffs.fyi/2020/05/19/sf-based-ridecell-laid-off-35-employees-half-of-whom-are-engineers/,73,Series B,2020-05-19T06:04:44.000Z,United States,
Veem,SF Bay Area,Finance,30,,2020-05-14T00:00:00.000Z,https://www.economist.com/business/2020/05/16/silicon-valley-in-the-pandemic,69,Unknown,2020-05-15T04:00:25.000Z,United States,
Sift,SF Bay Area,Security,,,2020-05-14T00:00:00.000Z,LinkedIn,106,Series D,2020-05-29T22:30:26.000Z,United States,
Workfront,Salt Lake City,Marketing,,,2020-05-14T00:00:00.000Z,LinkedIn,375,Series C,2020-05-14T21:56:58.000Z,United States,
Deliv,SF Bay Area,Retail,669,1,2020-05-13T00:00:00.000Z,https://www.mercurynews.com/2020/05/15/ccalifornia-unemployment-layoff-rock-delivery-startup-ymca-uber-ross-ui-edd-tech-job-economy/,80,Series C,2020-05-07T23:15:15.000Z,United States,
Mercos,"Joinville,Non-U.S.",Sales,51,0.4,2020-05-13T00:00:00.000Z,https://www.linkedin.com/pulse/decis%C3%A3o-mais-dif%C3%ADcil-dos-%C3%BAltimos-10-anos-tiago-brandes/,2,Unknown,2020-05-13T21:39:50.000Z,Brazil,
Kickstarter,New York City,Finance,25,0.18,2020-05-13T00:00:00.000Z,https://www.theverge.com/2020/5/13/21257585/kickstarter-layoffs-employees-union-negotiations-severance,10,Unknown,2020-05-13T21:38:18.000Z,United States,
Intersect,"Toronto,Non-U.S.",Product,19,0.11,2020-05-13T00:00:00.000Z,https://betakit.com/intersect-ceo-departs-company-following-recent-layoffs/,,Acquired,2020-05-13T21:17:43.000Z,Canada,
Mode Analytics,SF Bay Area,Data,17,,2020-05-13T00:00:00.000Z,https://www.linkedin.com/posts/dereksteer_today-we-made-the-difficult-decision-to-part-activity-6666425220007628800-Nneq/,46,Series C,2020-05-13T21:09:31.000Z,United States,
BetterCloud,New York City,Security,,,2020-05-13T00:00:00.000Z,LinkedIn,111,Series E,2020-05-14T17:55:07.000Z,United States,
WeFit,"Hanoi,Non-U.S.",Fitness,,1,2020-05-13T00:00:00.000Z,https://beamstart.com/content/127302/Vietnamese_startup_WeFit_files_for_bankruptcy,1,Seed,2020-05-14T00:12:54.000Z,Vietnam,
Zymergen,SF Bay Area,Other,,0.1,2020-05-13T00:00:00.000Z,LinkedIn,574,Series C,2020-05-29T22:27:49.000Z,United States,
Stone,"Sao Paulo,Non-U.S.",Finance,1300,0.2,2020-05-12T00:00:00.000Z,https://www.reuters.com/article/us-stoneco-layoff/brazilian-card-processor-stoneco-lays-off-20-of-workforce-1300-employees-idUSKBN22O31N,,Post-IPO,2020-05-13T21:12:23.000Z,Brazil,
Zeus Living,SF Bay Area,Real Estate,73,0.5,2020-05-12T00:00:00.000Z,https://www.businessinsider.com/zeus-living-cuts-50-of-staff-after-raising-a-downround-2020-5,79,Series B,2020-05-12T23:27:18.000Z,United States,
Mixpanel,SF Bay Area,Data,65,0.19,2020-05-12T00:00:00.000Z,https://www.bizjournals.com/sanfrancisco/news/2020/05/12/sf-analytics-company-yc-graduate-cuts-65-obs.html?iana=hpmvp_sfbt_news_headline,77,Series B,2020-05-13T21:01:39.000Z,United States,
Hireology,Chicago,Recruiting,36,0.17,2020-05-12T00:00:00.000Z,https://www.americaninno.com/chicago/inno-news-chicago/hireology-lays-off-17-of-its-staff/,52,Series D,2020-05-13T17:08:23.000Z,United States,
Top Hat,"Toronto,Non-U.S.",Education,16,0.03,2020-05-12T00:00:00.000Z,https://betakit.com/top-hat-restructures-makes-staff-reductions-as-covid-19-affects-higher-education/,104,Series D,2020-05-12T22:45:07.000Z,Canada,
Datto,Norwalk,Infrastructure,,,2020-05-12T00:00:00.000Z,https://www.channele2e.com/business/talent/data-protection-staff-cuts/,100,Acquired,2020-05-13T17:06:11.000Z,United States,
Petal,New York City,Finance,,,2020-05-12T00:00:00.000Z,https://layoffs.fyi/2020/05/18/credit-card-startup-petal-conducts-layoff/,47,Series B,2020-05-15T04:42:43.000Z,United States,
Revolut,"London,Non-U.S.",Finance,60,0.03,2020-05-11T00:00:00.000Z,https://www.fnlondon.com/articles/digital-bank-revolut-just-cut-about-60-workers-as-covid-19-crisis-bites-20200511,837,Series D,2020-05-20T03:27:35.000Z,United Kingdom,
Cadre,New York City,Real Estate,28,0.25,2020-05-11T00:00:00.000Z,https://layoffs.fyi/2020/05/19/real-estate-investing-startup-cadre-laid-off-28-employees/,133,Series C,2020-05-11T22:21:03.000Z,United States,
N26,New York City,Finance,9,0.01,2020-05-08T00:00:00.000Z,https://financefwd.com/de/n26-usa-kuendigungen/,782,Series D,2020-05-12T15:00:39.000Z,United States,
Jump,New York City,Transportation,500,1,2020-05-07T00:00:00.000Z,https://www.nytimes.com/2020/05/07/technology/the-results-are-in-for-the-sharing-economy-they-are-ugly.html,11,Acquired,2020-05-08T14:37:11.000Z,United States,
Glassdoor,SF Bay Area,Recruiting,300,0.3,2020-05-07T00:00:00.000Z,https://www.businessinsider.com/glassdoor-lays-off-300-30-staff-due-to-covid-19-2020-5,204,Acquired,2020-05-07T21:09:14.000Z,United States,
Numbrs,"Zurich,Non-U.S.",Finance,62,0.5,2020-05-07T00:00:00.000Z,https://financefwd.com/de/finanzierungsrunde-geplatzt-numbrs/,78,Series B,2020-05-08T14:05:29.000Z,Switzerland,
Flywire,Boston,Finance,60,0.12,2020-05-07T00:00:00.000Z,https://www.americaninno.com/boston/inno-news-boston/fintech-startup-flywire-downsizes-12-percent-of-workforce/,263,Series E,2020-05-07T22:51:13.000Z,United States,
SalesLoft,Atlanta,Sales,55,,2020-05-07T00:00:00.000Z,https://www.protocol.com/salesloft-shot-money-from-guns-layoffs-coronavirus,145,Series D,2020-05-08T14:03:07.000Z,United States,
Tally,SF Bay Area,Finance,28,0.23,2020-05-07T00:00:00.000Z,https://layoffs.fyi/2020/05/13/credit-card-automation-startup-tally-laid-off-28-employees/,92,Series C,2020-05-11T14:02:29.000Z,United States,
Airy Rooms,"Jakarta,Non-U.S.",Travel,,1,2020-05-07T00:00:00.000Z,https://www.thejakartapost.com/news/2020/05/08/hotel-start-up-airy-closes-permanently-due-to-pandemic.html,,Unknown,2020-06-04T22:23:05.000Z,Indonesia,
Uber,SF Bay Area,Transportation,3700,0.14,2020-05-06T00:00:00.000Z,https://layoffs.fyi/2020/05/12/uber-laid-off-3700-employees-with-more-expected/,24700,Post-IPO,2020-05-06T13:49:11.000Z,United States,
Validity,Boston,Data,130,0.33,2020-05-06T00:00:00.000Z,https://www.americaninno.com/boston/inno-news-boston/customer-data-quality-startup-validity-lays-off-130/,,Private Equity,2020-05-07T00:30:16.000Z,United States,
Flatiron School,New York City,Education,100,,2020-05-06T00:00:00.000Z,https://www.businessinsider.com/weworks-flatiron-school-lays-off-workers-2020-5,15,Acquired,2020-05-07T04:07:08.000Z,United States,
Rubicon Project,Los Angeles,Marketing,50,0.08,2020-05-06T00:00:00.000Z,https://www.adexchanger.com/platforms/post-merger-rubicon-project-cuts-8-of-staff/,60,Post-IPO,2020-05-07T03:51:22.000Z,United States,
Segment,SF Bay Area,Data,50,0.1,2020-05-06T00:00:00.000Z,https://www.businessinsider.com/segment-10-percent-layoffs-downturn-2020-5,283,Series D,2020-05-07T22:45:16.000Z,United States,
OPay,"Lagos,Non-U.S.",Finance,,0.7000000000000001,2020-05-06T00:00:00.000Z,https://weetracker.com/2020/05/06/opay-has-fired-staff-and-lost-top-executives/,170,Series B,2020-05-15T04:03:06.000Z,Nigeria,
ThoughtSpot,SF Bay Area,Data,,,2020-05-06T00:00:00.000Z,https://www.businessinsider.com/tech-companies-covid19-layoffs-furloughs-benefits-2020-5,743,Series E,2020-05-08T23:18:42.000Z,United States,
Airbnb,SF Bay Area,Travel,1900,0.25,2020-05-05T00:00:00.000Z,https://layoffs.fyi/2020/05/07/airbnb-laid-off-1900-employees/,5400,Private Equity,2020-05-05T19:32:52.000Z,United States,
Juul,SF Bay Area,Consumer,900,0.3,2020-05-05T00:00:00.000Z,https://layoffs.fyi/2020/06/03/juul-layoff-list-emerges-1550-employees-have-been-cut-in-the-past-year/,1500,Unknown,2020-05-06T15:23:07.000Z,United States,
Andela,New York City,Recruiting,135,0.1,2020-05-05T00:00:00.000Z,https://layoffs.fyi/2020/07/08/andela-layoff-list-emerges/,181,Series D,2020-05-06T15:03:16.000Z,United States,
Stack Overflow,New York City,Recruiting,40,0.15,2020-05-05T00:00:00.000Z,https://www.businessinsider.com/stack-overflow-reduces-workforce-furloughs-layoffs-2020-5,68,Series D,2020-05-07T03:54:31.000Z,United States,
Pipedrive,"Tallinn,Non-U.S.",Sales,31,,2020-05-05T00:00:00.000Z,https://news.err.ee/1086024/pipedrive-laying-off-14-employees-in-tallinn-tartu-offices,90,Series C,2020-05-07T22:42:55.000Z,Estonia,
Workable,Boston,Recruiting,25,0.1,2020-05-05T00:00:00.000Z,https://www.insider.gr/epiheiriseis/tehnologia/136195/se-mazikes-apolyseis-prohora-i-workable,84,Series C,2020-05-06T13:56:58.000Z,United States,
Cloudera,SF Bay Area,Infrastructure,,,2020-05-05T00:00:00.000Z,https://www.bizjournals.com/sanjose/news/2020/05/06/cloudera-layoffs-cldr.html,1000,Post-IPO,2020-05-07T14:04:14.000Z,United States,
Handshake,SF Bay Area,Recruiting,,,2020-05-05T00:00:00.000Z,LinkedIn,74,Series C,2020-05-10T05:49:57.000Z,United States,
League,"Toronto,Non-U.S.",Healthcare,,,2020-05-05T00:00:00.000Z,https://www.linkedin.com/posts/mserbinis_like-so-many-other-businesses-around-the-activity-6663604606347550722-9KUA,76,Unknown,2020-05-07T00:15:05.000Z,Canada,
CureFit,"Bengaluru,Non-U.S.",Fitness,800,0.16,2020-05-04T00:00:00.000Z,https://www.reuters.com/article/us-curefit-jobs/fitness-group-cure-fit-lays-off-employees-mulls-all-digital-move-sources-idUSKBN22G1WI,404,Series D,2020-05-04T14:34:30.000Z,India,
Careem,"Dubai,Non-U.S.",Transportation,536,0.31,2020-05-04T00:00:00.000Z,https://www.thenational.ae/business/economy/dubai-s-careem-cuts-536-jobs-as-lockdowns-hit-ride-hailing-across-middle-east-1.1014784,771,Acquired,2020-05-04T14:36:22.000Z,United Arab Emirates,
